ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,AGE_YEARS,EMPLOYED_YEARS,CNT_CHILDREN,AMT_INCOME_TOTAL,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,n_months,n_paid_off,n_no_loan,n_overdue_1_29,n_overdue_30_59,n_overdue_60_89,n_overdue_90_119,n_overdue_120_149,n_overdue_150plus,ever_defaulted,worst_status,recent_status
5132583,1,0,1,0,1,4,1,0,47.73,6.62,0,121500,-17432,-2417,1,1,1,0,1,-31,X,3,0,1,2,0,0,0,0,0,0,0,X
5132584,1,0,1,0,1,4,1,0,47.73,6.62,0,121500,-17432,-2417,1,1,1,0,1,0,X,3,0,1,2,0,0,0,0,0,0,0,X
5132585,1,0,1,0,1,4,1,0,47.73,6.62,0,121500,-17432,-2417,1,1,1,0,1,-26,X,3,0,1,2,0,0,0,0,0,0,0,X
5132586,1,0,1,0,1,4,1,0,47.73,6.62,0,121500,-17432,-2417,1,1,1,0,1,-51,X,3,0,1,2,0,0,0,0,0,0,0,X
5132587,1,0,1,0,1,4,1,0,47.73,6.62,0,121500,-17432,-2417,1,1,1,0,1,-8,X,3,0,1,2,0,0,0,0,0,0,0,X
5132588,1,1,1,0,1,1,1,3,40.77,2.45,0,112500,-14892,-895,1,1,1,0,2,-22,X,7,0,1,6,0,0,0,0,0,0,0,X
5132589,1,1,1,0,1,1,1,3,40.77,2.45,0,112500,-14892,-895,1,1,1,0,2,-45,X,7,0,1,6,0,0,0,0,0,0,0,X
5132590,1,1,1,0,1,1,1,3,40.77,2.45,0,112500,-14892,-895,1,1,1,0,2,-34,X,7,0,1,6,0,0,0,0,0,0,0,X
5132591,1,1,1,0,1,1,1,3,40.77,2.45,0,112500,-14892,-895,1,1,1,0,2,-46,X,7,0,1,6,0,0,0,0,0,0,0,X
5132592,1,1,1,0,1,1,1,3,40.77,2.45,0,112500,-14892,-895,1,1,1,0,2,-11,X,7,0,1,6,0,0,0,0,0,0,0,X
5132606,0,1,1,0,1,1,1,0,51.88,5.53,0,157500,-18950,-2021,1,0,0,0,2,-24,X,8,0,1,7,0,0,0,0,0,0,0,X
5132607,0,1,1,0,1,1,1,0,51.88,5.53,0,157500,-18950,-2021,1,0,0,0,2,-24,X,8,0,1,7,0,0,0,0,0,0,0,X
5132608,0,1,1,0,1,1,1,0,51.88,5.53,0,157500,-18950,-2021,1,0,0,0,2,-23,X,8,0,1,7,0,0,0,0,0,0,0,X
5132609,0,1,1,0,1,1,1,0,51.88,5.53,0,157500,-18950,-2021,1,0,0,0,2,-23,X,8,0,1,7,0,0,0,0,0,0,0,X
5132617,1,1,1,1,1,1,1,2,38.24,6.87,3,225000,-13968,-2508,1,0,0,0,5,-8,0,6,0,0,6,0,0,0,0,0,0,0,0
5132618,1,1,1,1,1,1,1,2,38.24,6.87,3,225000,-13968,-2508,1,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0
5132619,0,1,1,1,0,1,1,7,28.47,2.03,1,292500,-10398,-742,1,1,1,1,3,-21,C,12,7,0,5,0,0,0,0,0,0,0,C
5132620,0,1,1,1,0,1,1,7,28.47,2.03,1,292500,-10398,-742,1,1,1,1,3,-28,C,12,7,0,5,0,0,0,0,0,0,0,C
5132621,0,1,1,1,0,1,1,7,28.47,2.03,1,292500,-10398,-742,1,1,1,1,3,-3,C,12,7,0,5,0,0,0,0,0,0,0,C
5132622,0,1,1,1,0,1,1,7,28.47,2.03,1,292500,-10398,-742,1,1,1,1,3,-12,C,12,7,0,5,0,0,0,0,0,0,0,C
5132623,0,1,1,1,0,1,1,7,28.47,2.03,1,292500,-10398,-742,1,1,1,1,3,0,C,7,2,0,5,0,0,0,0,0,0,0,C
5132624,0,1,1,1,0,1,1,7,28.47,2.03,1,292500,-10398,-742,1,1,1,1,3,-14,C,12,7,0,5,0,0,0,0,0,0,0,C
5132625,0,1,1,1,0,1,1,7,28.47,2.03,1,292500,-10398,-742,1,1,1,1,3,-4,C,12,7,0,5,0,0,0,0,0,0,0,C
5132627,1,0,1,0,0,1,1,3,35.13,2.2,0,202500,-12831,-803,1,1,1,0,2,-41,0,4,0,0,4,0,0,0,0,0,0,0,0
5132628,1,0,1,0,0,1,1,3,35.13,2.2,0,202500,-12831,-803,1,1,1,0,2,-49,0,4,0,0,4,0,0,0,0,0,0,0,0
5132629,1,0,1,0,0,1,1,3,35.13,2.2,0,202500,-12831,-803,1,1,1,0,2,-38,0,4,0,0,4,0,0,0,0,0,0,0,0
5132630,1,0,1,0,0,1,1,3,35.13,2.2,0,202500,-12831,-803,1,1,1,0,2,-41,0,4,0,0,4,0,0,0,0,0,0,0,0
5132632,1,0,1,0,0,1,1,3,35.13,2.2,0,202500,-12831,-803,1,1,1,0,2,-29,0,4,0,0,4,0,0,0,0,0,0,0,0
5132633,1,0,1,0,0,1,1,3,35.13,2.2,0,202500,-12831,-803,1,1,1,0,2,-19,0,4,0,0,4,0,0,0,0,0,0,0,0
5132634,1,0,1,0,0,1,1,3,35.13,2.2,0,202500,-12831,-803,1,1,1,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0
5132635,1,0,1,3,0,1,1,7,51.71,20.11,0,126000,-18888,-7347,1,0,0,0,2,-21,X,12,0,1,11,0,0,0,0,0,0,0,X
5132636,1,0,1,3,0,1,1,7,51.71,20.11,0,126000,-18888,-7347,1,0,0,0,2,-47,X,12,0,1,11,0,0,0,0,0,0,0,X
5132637,1,0,1,3,0,1,1,7,51.71,20.11,0,126000,-18888,-7347,1,0,0,0,2,-37,X,12,0,1,11,0,0,0,0,0,0,0,X
5132638,1,0,1,3,0,1,1,7,51.71,20.11,0,126000,-18888,-7347,1,0,0,0,2,-30,X,12,0,1,11,0,0,0,0,0,0,0,X
5132639,1,0,1,3,0,1,1,7,51.71,20.11,0,126000,-18888,-7347,1,0,0,0,2,-9,X,12,0,1,11,0,0,0,0,0,0,0,X
5132644,0,0,1,1,1,1,1,0,35.85,1.37,0,180000,-13095,-499,1,1,0,0,2,-30,C,19,10,0,9,0,0,0,0,0,0,0,C
5132645,0,0,1,1,1,1,1,0,35.85,1.37,0,180000,-13095,-499,1,1,0,0,2,0,0,7,0,0,7,0,0,0,0,0,0,0,0
5132647,1,1,1,0,1,0,1,2,37.42,3.45,1,63000,-13669,-1261,1,1,1,0,3,-8,C,17,15,0,2,0,0,0,0,0,0,0,C
5132648,1,1,1,0,1,0,1,2,37.42,3.45,1,63000,-13669,-1261,1,1,1,0,3,-8,C,17,15,0,2,0,0,0,0,0,0,0,C
5132653,1,1,1,1,0,0,1,3,30.29,0.37,1,135000,-11062,-134,1,0,1,0,3,-40,X,10,0,1,9,0,0,0,0,0,0,0,X
5132654,1,1,1,1,0,0,1,3,30.29,0.37,1,135000,-11062,-134,1,0,1,0,3,-18,X,10,0,1,9,0,0,0,0,0,0,0,X
5132655,1,1,1,1,0,0,1,3,30.29,0.37,1,135000,-11062,-134,1,0,1,0,3,-14,X,10,0,1,9,0,0,0,0,0,0,0,X
5132656,1,1,1,1,0,0,1,3,30.29,0.37,1,135000,-11062,-134,1,0,1,0,3,-9,X,10,0,1,9,0,0,0,0,0,0,0,X
5132657,1,1,1,1,0,0,1,3,30.29,0.37,1,135000,-11062,-134,1,0,1,0,3,-48,X,10,0,1,9,0,0,0,0,0,0,0,X
5132658,1,1,1,1,0,0,1,3,30.29,0.37,1,135000,-11062,-134,1,0,1,0,3,-24,X,10,0,1,9,0,0,0,0,0,0,0,X
5132659,1,1,1,1,0,0,1,3,30.29,0.37,1,135000,-11062,-134,1,0,1,0,3,-10,X,10,0,1,9,0,0,0,0,0,0,0,X
5132660,1,1,1,1,0,0,1,3,30.29,0.37,1,135000,-11062,-134,1,0,1,0,3,-5,X,10,0,1,9,0,0,0,0,0,0,0,X
5132661,1,1,1,1,0,0,1,3,30.29,0.37,1,135000,-11062,-134,1,0,1,0,3,0,X,10,0,1,9,0,0,0,0,0,0,0,X
5132664,1,0,1,1,0,1,1,2,35.84,0.87,2,54000,-13091,-316,1,1,1,0,4,0,0,13,0,0,13,0,0,0,0,0,0,0,0
5132665,1,0,1,1,0,1,1,2,35.84,0.87,2,54000,-13091,-316,1,1,1,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0
5132666,1,0,1,1,0,1,1,2,35.84,0.87,2,54000,-13091,-316,1,1,1,0,4,0,0,18,0,0,18,0,0,0,0,0,0,0,0
5132669,1,0,1,2,1,1,1,0,60.29,999.98,0,67500,-22022,365243,1,0,0,0,2,-29,0,17,0,0,12,5,0,0,0,0,0,1,0
5132670,1,0,1,2,1,1,1,0,60.29,999.98,0,67500,-22022,365243,1,0,0,0,2,-14,0,17,0,0,12,5,0,0,0,0,0,1,0
5132671,0,1,1,0,1,1,1,2,27.47,3.03,1,225000,-10035,-1108,1,1,1,1,3,-12,C,8,7,0,1,0,0,0,0,0,0,0,C
5132672,0,1,1,0,1,1,1,2,27.47,3.03,1,225000,-10035,-1108,1,1,1,1,3,-17,C,8,7,0,1,0,0,0,0,0,0,0,C
5132673,0,1,1,0,1,1,1,2,27.47,3.03,1,225000,-10035,-1108,1,1,1,1,3,0,C,8,7,0,1,0,0,0,0,0,0,0,C
5132674,0,1,1,0,1,1,1,2,27.47,3.03,1,225000,-10035,-1108,1,1,1,1,3,0,C,8,7,0,1,0,0,0,0,0,0,0,C
5132675,0,1,1,0,1,1,1,2,27.47,3.03,1,225000,-10035,-1108,1,1,1,1,3,-4,C,8,7,0,1,0,0,0,0,0,0,0,C
5132677,1,0,1,0,1,1,1,13,54.12,15.78,0,67500,-19766,-5764,1,0,0,0,2,0,0,11,0,0,11,0,0,0,0,0,0,0,0
5132678,1,0,1,0,1,1,1,13,54.12,15.78,0,67500,-19766,-5764,1,0,0,0,2,-15,C,17,6,0,11,0,0,0,0,0,0,0,C
5132680,1,0,1,0,1,1,1,13,54.12,15.78,0,67500,-19766,-5764,1,0,0,0,2,0,0,5,0,0,5,0,0,0,0,0,0,0,0
5132681,1,0,1,0,1,1,1,13,54.12,15.78,0,67500,-19766,-5764,1,0,0,0,2,0,0,11,0,0,11,0,0,0,0,0,0,0,0
5132683,1,0,1,0,1,1,1,13,54.12,15.78,0,67500,-19766,-5764,1,0,0,0,2,0,0,5,0,0,5,0,0,0,0,0,0,0,0
5132686,1,0,1,0,1,1,1,13,54.12,15.78,0,67500,-19766,-5764,1,0,0,0,2,-39,C,17,6,0,11,0,0,0,0,0,0,0,C
5132687,1,0,1,0,1,1,1,13,54.12,15.78,0,67500,-19766,-5764,1,0,0,0,2,-1,C,17,6,0,11,0,0,0,0,0,0,0,C
5132693,0,0,1,0,1,1,1,4,34.62,7.7,0,157500,-12644,-2811,1,0,0,0,2,-45,X,4,0,1,3,0,0,0,0,0,0,0,X
5132694,0,0,1,0,1,1,1,4,34.62,7.7,0,157500,-12644,-2811,1,0,0,0,2,-29,X,4,0,1,3,0,0,0,0,0,0,0,X
5132695,0,0,1,0,1,1,1,4,34.62,7.7,0,157500,-12644,-2811,1,0,0,0,2,-9,X,4,0,1,3,0,0,0,0,0,0,0,X
5132696,0,0,1,0,1,1,1,4,34.62,7.7,0,157500,-12644,-2811,1,0,0,0,2,-12,X,4,0,1,3,0,0,0,0,0,0,0,X
5132697,0,0,1,0,1,1,1,4,34.62,7.7,0,157500,-12644,-2811,1,0,0,0,2,-6,X,4,0,1,3,0,0,0,0,0,0,0,X
5132698,0,0,1,0,1,1,1,4,34.62,7.7,0,157500,-12644,-2811,1,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0
5132699,0,0,1,0,1,1,1,4,34.62,7.7,0,157500,-12644,-2811,1,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0
5132702,1,0,1,1,1,4,1,7,46.2,4.45,0,157500,-16873,-1626,1,0,0,0,1,-15,X,8,0,7,1,0,0,0,0,0,0,0,X
5132703,1,0,1,1,1,4,1,7,46.2,4.45,0,157500,-16873,-1626,1,0,0,0,1,-27,X,8,0,7,1,0,0,0,0,0,0,0,X
5132704,1,0,1,1,1,4,1,7,46.2,4.45,0,157500,-16873,-1626,1,0,0,0,1,-26,X,8,0,7,1,0,0,0,0,0,0,0,X
5132705,1,0,1,1,1,4,1,7,46.2,4.45,0,157500,-16873,-1626,1,0,0,0,1,0,X,6,0,5,1,0,0,0,0,0,0,0,X
5132706,1,0,1,1,1,4,1,7,46.2,4.45,0,157500,-16873,-1626,1,0,0,0,1,-39,X,8,0,7,1,0,0,0,0,0,0,0,X
5132710,1,0,1,2,1,1,1,0,63.93,999.98,0,135000,-23351,365243,1,0,0,0,2,-4,X,11,0,1,10,0,0,0,0,0,0,0,X
5132711,1,0,1,2,1,1,1,0,63.93,999.98,0,135000,-23351,365243,1,0,0,0,2,-16,X,11,0,1,10,0,0,0,0,0,0,0,X
5132712,1,0,1,2,1,1,1,0,63.93,999.98,0,135000,-23351,365243,1,0,0,0,2,0,X,11,0,1,10,0,0,0,0,0,0,0,X
5132713,1,0,1,2,1,1,1,0,63.93,999.98,0,135000,-23351,365243,1,0,0,0,2,0,0,7,0,0,7,0,0,0,0,0,0,0,0
5132714,1,0,1,2,1,1,1,0,63.93,999.98,0,135000,-23351,365243,1,0,0,0,2,-4,X,11,0,1,10,0,0,0,0,0,0,0,X
5132718,1,0,1,0,1,1,1,13,66.94,8.37,0,135000,-24449,-3056,1,0,1,0,2,-24,X,14,0,2,12,0,0,0,0,0,0,0,X
5132719,1,0,1,0,1,1,1,13,66.94,8.37,0,135000,-24449,-3056,1,0,1,0,2,-13,X,14,0,2,12,0,0,0,0,0,0,0,X
5132720,1,0,1,0,1,1,1,13,66.94,8.37,0,135000,-24449,-3056,1,0,1,0,2,-13,X,14,0,2,12,0,0,0,0,0,0,0,X
5132721,1,0,1,0,1,1,1,13,66.94,8.37,0,135000,-24449,-3056,1,0,1,0,2,-34,X,14,0,2,12,0,0,0,0,0,0,0,X
5132722,1,0,1,0,1,1,1,13,66.94,8.37,0,135000,-24449,-3056,1,0,1,0,2,-33,X,14,0,2,12,0,0,0,0,0,0,0,X
5132725,0,1,1,2,1,1,1,0,68.47,999.98,1,315000,-25010,365243,1,0,0,0,3,-29,0,12,0,0,12,0,0,0,0,0,0,0,0
5132726,0,1,1,2,1,1,1,0,68.47,999.98,1,315000,-25010,365243,1,0,0,0,3,0,0,9,0,0,9,0,0,0,0,0,0,0,0
5132727,1,0,1,1,1,1,1,2,35.2,2.11,3,135000,-12855,-772,1,0,0,0,5,-41,C,5,2,0,3,0,0,0,0,0,0,0,C
5132728,1,0,1,1,1,1,1,2,35.2,2.11,3,135000,-12855,-772,1,0,0,0,5,-41,C,5,2,0,3,0,0,0,0,0,0,0,C
5132729,1,0,1,1,1,1,1,2,35.2,2.11,3,135000,-12855,-772,1,0,0,0,5,-8,C,5,2,0,3,0,0,0,0,0,0,0,C
5132730,1,0,1,1,1,1,1,2,35.2,2.11,3,135000,-12855,-772,1,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5132731,1,0,1,1,1,1,1,2,35.2,2.11,3,135000,-12855,-772,1,0,0,0,5,-10,C,5,2,0,3,0,0,0,0,0,0,0,C
5132732,1,0,1,1,1,1,1,2,35.2,2.11,3,135000,-12855,-772,1,0,0,0,5,0,C,4,1,0,3,0,0,0,0,0,0,0,C
5132735,0,0,1,0,1,1,1,4,43.96,10.03,1,81000,-16055,-3664,1,0,1,0,3,-27,0,11,0,0,8,3,0,0,0,0,0,1,0
5132736,0,0,1,0,1,1,1,4,43.96,10.03,1,81000,-16055,-3664,1,0,1,0,3,-1,0,11,0,0,8,3,0,0,0,0,0,1,0
5132739,0,0,1,0,1,1,1,4,43.96,10.03,1,81000,-16055,-3664,1,0,1,0,3,-31,0,11,0,0,8,3,0,0,0,0,0,1,0
5132740,0,0,1,0,1,1,1,4,43.96,10.03,1,81000,-16055,-3664,1,0,1,0,3,0,0,10,0,0,7,3,0,0,0,0,0,1,0
5132742,1,0,1,2,1,0,1,0,56.11,999.98,0,292500,-20493,365243,1,0,1,0,2,-9,0,5,0,1,4,0,0,0,0,0,0,0,0
5132743,1,0,1,2,1,0,1,0,56.11,999.98,0,292500,-20493,365243,1,0,1,0,2,-42,0,5,0,1,4,0,0,0,0,0,0,0,0
5132744,1,0,1,2,1,0,1,0,56.11,999.98,0,292500,-20493,365243,1,0,1,0,2,0,0,5,0,1,4,0,0,0,0,0,0,0,0
5132745,1,0,1,2,1,0,1,0,56.11,999.98,0,292500,-20493,365243,1,0,1,0,2,-17,0,5,0,1,4,0,0,0,0,0,0,0,0
5132746,1,0,1,2,1,0,1,0,56.11,999.98,0,292500,-20493,365243,1,0,1,0,2,0,0,5,0,1,4,0,0,0,0,0,0,0,0
5132747,1,1,0,1,0,1,3,3,32.38,0.45,0,225000,-11828,-165,1,0,0,0,2,-8,0,11,0,0,10,1,0,0,0,0,0,1,0
5132748,1,1,0,1,0,1,3,3,32.38,0.45,0,225000,-11828,-165,1,0,0,0,2,-29,0,11,0,0,10,1,0,0,0,0,0,1,0
5132749,1,1,0,1,0,1,3,3,32.38,0.45,0,225000,-11828,-165,1,0,0,0,2,-42,0,11,0,0,10,1,0,0,0,0,0,1,0
5132750,1,1,0,1,0,1,3,3,32.38,0.45,0,225000,-11828,-165,1,0,0,0,2,-1,0,11,0,0,10,1,0,0,0,0,0,1,0
5132751,1,1,0,1,0,1,3,3,32.38,0.45,0,225000,-11828,-165,1,0,0,0,2,0,0,11,0,0,10,1,0,0,0,0,0,1,0
5132752,0,0,1,0,1,2,1,6,28.94,0.62,0,90000,-10569,-226,1,1,1,0,1,-25,X,13,0,12,1,0,0,0,0,0,0,0,X
5132753,0,0,1,0,1,2,1,6,28.94,0.62,0,90000,-10569,-226,1,1,1,0,1,-25,X,13,0,12,1,0,0,0,0,0,0,0,X
5132754,0,0,1,0,1,2,1,6,28.94,0.62,0,90000,-10569,-226,1,1,1,0,1,-25,X,13,0,12,1,0,0,0,0,0,0,0,X
5132755,0,0,1,0,1,2,1,6,28.94,0.62,0,90000,-10569,-226,1,1,1,0,1,-3,X,13,0,12,1,0,0,0,0,0,0,0,X
5132765,1,0,1,3,1,1,4,8,38.42,4.87,2,202500,-14032,-1777,1,0,0,0,4,-45,0,14,0,0,14,0,0,0,0,0,0,0,0
5132767,1,0,1,3,1,1,4,8,38.42,4.87,2,202500,-14032,-1777,1,0,0,0,4,0,0,13,0,0,13,0,0,0,0,0,0,0,0
5132770,0,0,1,1,1,1,1,4,34,0.62,2,135000,-12418,-226,1,1,1,0,4,0,C,34,9,0,25,0,0,0,0,0,0,0,C
5132772,0,0,1,1,1,1,1,4,34,0.62,2,135000,-12418,-226,1,1,1,0,4,-17,C,35,10,0,25,0,0,0,0,0,0,0,C
5132775,0,0,1,1,1,1,1,4,34,0.62,2,135000,-12418,-226,1,1,1,0,4,-17,C,35,10,0,25,0,0,0,0,0,0,0,C
5132776,0,0,1,1,1,1,1,4,34,0.62,2,135000,-12418,-226,1,1,1,0,4,-3,C,35,10,0,25,0,0,0,0,0,0,0,C
5132777,0,0,1,1,1,1,1,4,34,0.62,2,135000,-12418,-226,1,1,1,0,4,0,C,34,9,0,25,0,0,0,0,0,0,0,C
5132778,0,0,1,1,1,1,1,4,34,0.62,2,135000,-12418,-226,1,1,1,0,4,0,C,34,9,0,25,0,0,0,0,0,0,0,C
5132784,0,1,1,0,1,2,1,4,24.24,0.53,0,112500,-8854,-195,1,1,0,0,1,-30,X,2,0,1,1,0,0,0,0,0,0,0,X
5132785,0,1,1,0,1,2,1,4,24.24,0.53,0,112500,-8854,-195,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5132787,1,0,1,0,1,1,1,7,36.58,18.03,2,180000,-13361,-6586,1,1,0,0,4,-12,0,7,0,0,7,0,0,0,0,0,0,0,0
5132788,1,0,1,0,1,1,1,7,36.58,18.03,2,180000,-13361,-6586,1,1,0,0,4,-30,0,7,0,0,7,0,0,0,0,0,0,0,0
5132789,1,0,1,0,1,1,1,7,36.58,18.03,2,180000,-13361,-6586,1,1,0,0,4,-44,0,7,0,0,7,0,0,0,0,0,0,0,0
5132790,1,0,1,0,1,1,1,7,36.58,18.03,2,180000,-13361,-6586,1,1,0,0,4,-29,0,7,0,0,7,0,0,0,0,0,0,0,0
5132791,1,0,1,0,1,1,1,7,36.58,18.03,2,180000,-13361,-6586,1,1,0,0,4,-22,0,7,0,0,7,0,0,0,0,0,0,0,0
5132792,1,0,1,0,1,1,1,7,36.58,18.03,2,180000,-13361,-6586,1,1,0,0,4,-9,0,7,0,0,7,0,0,0,0,0,0,0,0
5132793,1,0,1,0,1,3,1,2,50.76,4.2,0,157500,-18540,-1534,1,0,0,0,1,-16,X,2,0,1,1,0,0,0,0,0,0,0,X
5132794,1,0,1,0,1,3,1,2,50.76,4.2,0,157500,-18540,-1534,1,0,0,0,1,-16,X,2,0,1,1,0,0,0,0,0,0,0,X
5132795,1,0,1,0,1,3,1,2,50.76,4.2,0,157500,-18540,-1534,1,0,0,0,1,-6,X,2,0,1,1,0,0,0,0,0,0,0,X
5132796,1,0,1,0,1,3,1,2,50.76,4.2,0,157500,-18540,-1534,1,0,0,0,1,-33,X,2,0,1,1,0,0,0,0,0,0,0,X
5132798,1,0,1,0,1,3,1,2,50.76,4.2,0,157500,-18540,-1534,1,0,0,0,1,-27,X,2,0,1,1,0,0,0,0,0,0,0,X
5132799,1,0,1,0,1,3,1,2,50.76,4.2,0,157500,-18540,-1534,1,0,0,0,1,-15,X,2,0,1,1,0,0,0,0,0,0,0,X
5132800,1,0,1,0,1,3,1,2,50.76,4.2,0,157500,-18540,-1534,1,0,0,0,1,0,X,2,0,1,1,0,0,0,0,0,0,0,X
5132801,1,0,1,0,1,3,1,2,50.76,4.2,0,157500,-18540,-1534,1,0,0,0,1,-3,X,2,0,1,1,0,0,0,0,0,0,0,X
5132804,1,0,1,0,1,3,1,2,50.76,4.2,0,157500,-18540,-1534,1,0,0,0,1,-58,X,2,0,1,1,0,0,0,0,0,0,0,X
5132805,1,0,1,0,1,3,1,2,50.76,4.2,0,157500,-18540,-1534,1,0,0,0,1,-44,X,2,0,1,1,0,0,0,0,0,0,0,X
5132806,1,0,1,0,1,3,1,2,50.76,4.2,0,157500,-18540,-1534,1,0,0,0,1,-19,X,2,0,1,1,0,0,0,0,0,0,0,X
5132807,1,0,1,0,1,3,1,2,50.76,4.2,0,157500,-18540,-1534,1,0,0,0,1,-17,X,2,0,1,1,0,0,0,0,0,0,0,X
5132808,1,0,1,0,1,3,1,2,50.76,4.2,0,157500,-18540,-1534,1,0,0,0,1,-9,X,2,0,1,1,0,0,0,0,0,0,0,X
5132814,0,1,1,1,1,1,1,5,30.92,2.95,1,225000,-11294,-1077,1,0,0,0,3,-16,X,8,0,1,5,2,0,0,0,0,0,1,X
5132815,0,1,1,1,1,1,1,5,30.92,2.95,1,225000,-11294,-1077,1,0,0,0,3,-49,X,8,0,1,5,2,0,0,0,0,0,1,X
5132818,0,1,1,1,1,1,1,5,30.92,2.95,1,225000,-11294,-1077,1,0,0,0,3,-16,X,8,0,1,5,2,0,0,0,0,0,1,X
5132819,0,1,1,1,1,1,1,5,30.92,2.95,1,225000,-11294,-1077,1,0,0,0,3,-16,X,8,0,1,5,2,0,0,0,0,0,1,X
5132820,0,1,1,1,1,1,1,5,30.92,2.95,1,225000,-11294,-1077,1,0,0,0,3,-16,X,8,0,1,5,2,0,0,0,0,0,1,X
5132821,0,1,1,1,1,1,1,5,30.92,2.95,1,225000,-11294,-1077,1,0,0,0,3,-6,X,8,0,1,5,2,0,0,0,0,0,1,X
5132822,0,1,1,1,1,1,1,5,30.92,2.95,1,225000,-11294,-1077,1,0,0,0,3,-1,X,8,0,1,5,2,0,0,0,0,0,1,X
5132823,0,1,1,1,1,1,1,5,30.92,2.95,1,225000,-11294,-1077,1,0,0,0,3,0,X,8,0,1,5,2,0,0,0,0,0,1,X
5132824,0,1,1,1,1,1,1,5,30.92,2.95,1,225000,-11294,-1077,1,0,0,0,3,0,0,7,0,0,5,2,0,0,0,0,0,1,0
5132831,0,1,0,0,1,1,1,4,62,10.53,0,220500,-22647,-3847,1,0,1,0,2,-31,X,19,0,1,18,0,0,0,0,0,0,0,X
5132832,0,1,0,0,1,1,1,4,62,10.53,0,220500,-22647,-3847,1,0,1,0,2,-38,X,19,0,1,18,0,0,0,0,0,0,0,X
5132833,0,1,0,0,1,1,1,4,62,10.53,0,220500,-22647,-3847,1,0,1,0,2,0,0,18,0,0,18,0,0,0,0,0,0,0,0
5132836,1,0,0,2,1,1,1,0,53.16,999.98,0,45000,-19418,365243,1,0,1,0,2,-2,X,3,0,1,2,0,0,0,0,0,0,0,X
5132837,1,0,0,2,1,1,1,0,53.16,999.98,0,45000,-19418,365243,1,0,1,0,2,-56,X,3,0,1,2,0,0,0,0,0,0,0,X
5132840,1,1,1,0,3,1,3,7,32.08,0.78,0,126000,-11719,-285,1,0,1,0,2,-14,C,46,40,0,2,4,0,0,0,0,0,1,C
5132841,1,1,1,0,3,1,3,7,32.08,0.78,0,126000,-11719,-285,1,0,1,0,2,-14,C,46,40,0,2,4,0,0,0,0,0,1,C
5132842,1,1,1,0,3,1,3,7,32.08,0.78,0,126000,-11719,-285,1,0,1,0,2,-6,C,46,40,0,2,4,0,0,0,0,0,1,C
5132843,1,1,1,0,3,1,3,7,32.08,0.78,0,126000,-11719,-285,1,0,1,0,2,0,C,37,31,0,2,4,0,0,0,0,0,1,C
5132844,1,1,1,0,3,1,3,7,32.08,0.78,0,126000,-11719,-285,1,0,1,0,2,-6,C,46,40,0,2,4,0,0,0,0,0,1,C
5132845,1,0,1,3,1,1,1,13,47.89,10.11,0,112500,-17493,-3694,1,0,0,1,2,-31,0,9,0,0,9,0,0,0,0,0,0,0,0
5132846,1,0,1,3,1,1,1,13,47.89,10.11,0,112500,-17493,-3694,1,0,0,1,2,-5,0,9,0,0,9,0,0,0,0,0,0,0,0
5132847,1,0,1,3,1,1,1,13,47.89,10.11,0,112500,-17493,-3694,1,0,0,1,2,0,0,6,0,0,6,0,0,0,0,0,0,0,0
5132848,1,0,1,3,1,1,1,13,47.89,10.11,0,112500,-17493,-3694,1,0,0,1,2,-47,0,9,0,0,9,0,0,0,0,0,0,0,0
5132849,1,0,1,3,1,1,1,13,47.89,10.11,0,112500,-17493,-3694,1,0,0,1,2,-40,0,9,0,0,9,0,0,0,0,0,0,0,0
5132850,1,0,1,3,1,1,1,13,47.89,10.11,0,112500,-17493,-3694,1,0,0,1,2,-50,0,9,0,0,9,0,0,0,0,0,0,0,0
5132851,1,0,1,3,1,1,1,13,47.89,10.11,0,112500,-17493,-3694,1,0,0,1,2,-19,0,9,0,0,9,0,0,0,0,0,0,0,0
5132852,1,0,1,3,1,1,1,13,47.89,10.11,0,112500,-17493,-3694,1,0,0,1,2,-30,0,9,0,0,9,0,0,0,0,0,0,0,0
5132853,1,0,1,3,1,1,1,13,47.89,10.11,0,112500,-17493,-3694,1,0,0,1,2,-24,0,9,0,0,9,0,0,0,0,0,0,0,0
5132896,1,0,1,1,1,1,1,0,28.58,6.2,0,180000,-10438,-2264,1,0,1,0,2,-36,C,13,7,0,6,0,0,0,0,0,0,0,C
5132897,1,0,1,1,1,1,1,0,28.58,6.2,0,180000,-10438,-2264,1,0,1,0,2,-33,C,13,7,0,6,0,0,0,0,0,0,0,C
